order_batch_id,worker_id,zone_id,week_start_date,orders_completed,orders_cancelled,baseline_expected_weekly_income,actual_weekly_earnings,earnings_loss_amount,total_distance_km,disruption_impact_ratio,city,zone_tier,persona_category,vehicle_type,vulnerability_score,tenure_days,work_pattern_type,avg_active_hours_per_week,avg_active_days_per_month,historical_weekly_income,rating,zone_tier_code,vehicle_risk_factor,is_full_time,weekly_total_rainfall_mm,weekly_max_rainfall_mm,weekly_max_temp_celsius,weekly_avg_temp_celsius,weekly_max_wind_kmph,weekly_avg_aqi,curfew_days_count,strike_days_count,zone_closure_days_count,has_festival,is_monsoon,zone_disruption_risk_index,monsoon_loading,target_dynamic_weekly_premium
ORD_50299,W_d98a52f9cbeb1634,ZONE_DEL_01,2026-06-22,76,3,5522.19,5754.14,0.0,321.5,0.0,Delhi_NCR,Metro,Food_Delivery,Bike,1.2,242,Full-Time,56.4,28,5522.19,4.62,1,1.05,1,4.0,1.2,41.9,40.425,14.3,188.25,0,0,0,1,1,0.1502,1.007,42.57
ORD_50300,W_d98a52f9cbeb1634,ZONE_DEL_01,2026-06-29,61,5,5522.19,4605.82,916.37,307.2,0.155,Delhi_NCR,Metro,Food_Delivery,Bike,1.2,242,Full-Time,56.4,28,5522.19,4.62,1,1.05,1,20.0,6.8,41.7,35.84285714285714,14.4,157.71428571428572,0,0,0,0,1,0.1633,1.033,44.16
ORD_50301,W_d98a52f9cbeb1634,ZONE_DEL_01,2026-07-06,11,3,5522.19,864.93,4657.26,60.5,0.85,Delhi_NCR,Metro,Food_Delivery,Bike,1.2,242,Full-Time,56.4,28,5522.19,4.62,1,1.05,1,122.9,99.8,36.7,32.9,18.9,156.0,1,0,2,0,1,0.5602,1.205,69.09
ORD_50302,W_d98a52f9cbeb1634,ZONE_DEL_01,2026-07-13,70,3,5522.19,5293.91,228.28,371.5,0.0,Delhi_NCR,Metro,Food_Delivery,Bike,1.2,242,Full-Time,56.4,28,5522.19,4.62,1,1.05,1,9.8,3.7,37.4,36.55714285714286,19.6,129.42857142857142,0,0,0,0,1,0.1191,1.016,41.78
ORD_50303,W_d98a52f9cbeb1634,ZONE_DEL_01,2026-07-20,54,6,5522.19,4108.28,1413.91,196.2,0.254,Delhi_NCR,Metro,Food_Delivery,Bike,1.2,242,Full-Time,56.4,28,5522.19,4.62,1,1.05,1,74.3,31.9,33.7,31.8,16.5,132.71428571428572,0,0,0,0,1,0.2667,1.124,52.32
ORD_50304,W_d98a52f9cbeb1634,ZONE_DEL_01,2026-07-27,71,3,5522.19,5351.59,170.6,400.0,0.0,Delhi_NCR,Metro,Food_Delivery,Bike,1.2,242,Full-Time,56.4,28,5522.19,4.62,1,1.05,1,51.900000000000006,19.5,35.3,32.94285714285714,14.4,172.57142857142858,0,0,0,0,1,0.2462,1.086,49.74
ORD_50305,W_d98a52f9cbeb1634,ZONE_DEL_01,2026-08-03,23,5,5522.19,1737.74,3784.45,104.3,0.679,Delhi_NCR,Metro,Food_Delivery,Bike,1.2,242,Full-Time,56.4,28,5522.19,4.62,1,1.05,1,132.8,58.3,33.8,31.17142857142857,15.8,126.57142857142856,0,0,1,0,1,0.4771,1.221,66.28
ORD_50306,W_d98a52f9cbeb1634,ZONE_DEL_01,2026-08-10,76,3,5522.19,5717.9,0.0,419.7,0.0,Delhi_NCR,Metro,Food_Delivery,Bike,1.2,242,Full-Time,56.4,28,5522.19,4.62,1,1.05,1,45.8,12.5,34.4,32.614285714285714,11.1,170.42857142857142,0,0,0,1,1,0.2309,1.076,48.67
ORD_50307,W_d98a52f9cbeb1634,ZONE_DEL_01,2026-08-17,61,5,5522.19,4586.99,935.2,232.9,0.15,Delhi_NCR,Metro,Food_Delivery,Bike,1.2,242,Full-Time,56.4,28,5522.19,4.62,1,1.05,1,34.3,8.2,33.6,33.15714285714286,11.7,140.0,1,0,1,0,1,0.2655,1.057,49.16
ORD_50308,W_d98a52f9cbeb1634,ZONE_DEL_01,2026-08-24,71,3,5522.19,5385.24,136.95,425.0,0.0,Delhi_NCR,Metro,Food_Delivery,Bike,1.2,242,Full-Time,56.4,28,5522.19,4.62,1,1.05,1,24.5,13.5,34.9,33.44285714285714,13.9,168.0,0,0,0,1,1,0.1811,1.041,45.19
ORD_50309,W_d98a52f9cbeb1634,ZONE_DEL_01,2026-08-31,67,5,5522.19,5071.46,450.73,342.4,0.085,Delhi_NCR,Metro,Food_Delivery,Bike,1.2,242,Full-Time,56.4,28,5522.19,4.62,1,1.05,1,76.6,23.5,34.4,31.24285714285714,13.1,145.57142857142858,0,0,0,1,1,0.2815,1.128,53.12
ORD_50310,W_d98a52f9cbeb1634,ZONE_DEL_01,2026-09-07,72,3,5522.19,5448.21,73.98,408.9,0.0,Delhi_NCR,Metro,Food_Delivery,Bike,1.2,242,Full-Time,56.4,28,5522.19,4.62,1,1.05,1,19.1,8.7,34.4,32.471428571428575,14.1,142.0,0,0,0,0,1,0.1495,1.032,43.6
ORD_50311,W_d98a52f9cbeb1634,ZONE_DEL_01,2026-09-14,73,3,5522.19,5535.05,0.0,278.5,0.0,Delhi_NCR,Metro,Food_Delivery,Bike,1.2,242,Full-Time,56.4,28,5522.19,4.62,1,1.05,1,7.6,3.7,35.0,33.05,14.4,149.0,0,0,0,0,1,0.1288,1.013,42.02
ORD_50312,W_08e6fccb88fab6c5,ZONE_DEL_01,2026-06-22,50,2,3961.41,3814.47,146.94,247.5,0.0,Delhi_NCR,Metro,E_Commerce,Bicycle,1.8,51,Full-Time,45.4,27,3961.41,4.44,1,1.2,1,4.0,1.2,41.9,40.425,14.3,188.25,0,0,0,1,1,0.1502,1.007,48.65
ORD_50313,W_08e6fccb88fab6c5,ZONE_DEL_01,2026-06-29,46,4,3961.41,3493.53,467.88,199.3,0.155,Delhi_NCR,Metro,E_Commerce,Bicycle,1.8,51,Full-Time,45.4,27,3961.41,4.44,1,1.2,1,20.0,6.8,41.7,35.84285714285714,14.4,157.71428571428572,0,0,0,0,1,0.1633,1.033,50.47
ORD_50314,W_08e6fccb88fab6c5,ZONE_DEL_01,2026-07-06,8,2,3961.41,609.9,3351.51,33.4,0.85,Delhi_NCR,Metro,E_Commerce,Bicycle,1.8,51,Full-Time,45.4,27,3961.41,4.44,1,1.2,1,122.9,99.8,36.7,32.9,18.9,156.0,1,0,2,0,1,0.5602,1.205,78.96
ORD_50315,W_08e6fccb88fab6c5,ZONE_DEL_01,2026-07-13,50,2,3961.41,3777.74,183.67,188.7,0.0,Delhi_NCR,Metro,E_Commerce,Bicycle,1.8,51,Full-Time,45.4,27,3961.41,4.44,1,1.2,1,9.8,3.7,37.4,36.55714285714286,19.6,129.42857142857142,0,0,0,0,1,0.1191,1.016,47.75
ORD_50316,W_08e6fccb88fab6c5,ZONE_DEL_01,2026-07-20,27,5,3961.41,2049.2,1912.21,121.6,0.467,Delhi_NCR,Metro,E_Commerce,Bicycle,1.8,51,Full-Time,45.4,27,3961.41,4.44,1,1.2,1,74.3,31.9,33.7,31.8,16.5,132.71428571428572,0,0,0,0,1,0.2667,1.124,59.8
ORD_50317,W_08e6fccb88fab6c5,ZONE_DEL_01,2026-07-27,52,2,3961.41,3962.08,0.0,283.9,0.0,Delhi_NCR,Metro,E_Commerce,Bicycle,1.8,51,Full-Time,45.4,27,3961.41,4.44,1,1.2,1,51.900000000000006,19.5,35.3,32.94285714285714,14.4,172.57142857142858,0,0,0,0,1,0.2462,1.086,56.84
ORD_50318,W_08e6fccb88fab6c5,ZONE_DEL_01,2026-08-03,9,2,3961.41,703.38,3258.03,43.3,0.821,Delhi_NCR,Metro,E_Commerce,Bicycle,1.8,51,Full-Time,45.4,27,3961.41,4.44,1,1.2,1,132.8,58.3,33.8,31.17142857142857,15.8,126.57142857142856,0,0,1,0,1,0.4771,1.221,75.75
ORD_50319,W_08e6fccb88fab6c5,ZONE_DEL_01,2026-08-10,53,2,3961.41,3977.58,0.0,302.6,0.0,Delhi_NCR,Metro,E_Commerce,Bicycle,1.8,51,Full-Time,45.4,27,3961.41,4.44,1,1.2,1,45.8,12.5,34.4,32.614285714285714,11.1,170.42857142857142,0,0,0,1,1,0.2309,1.076,55.63
ORD_50320,W_08e6fccb88fab6c5,ZONE_DEL_01,2026-08-17,43,4,3961.41,3256.65,704.76,244.3,0.15,Delhi_NCR,Metro,E_Commerce,Bicycle,1.8,51,Full-Time,45.4,27,3961.41,4.44,1,1.2,1,34.3,8.2,33.6,33.15714285714286,11.7,140.0,1,0,1,0,1,0.2655,1.057,56.18
ORD_50321,W_08e6fccb88fab6c5,ZONE_DEL_01,2026-08-24,53,2,3961.41,4037.82,0.0,265.0,0.0,Delhi_NCR,Metro,E_Commerce,Bicycle,1.8,51,Full-Time,45.4,27,3961.41,4.44,1,1.2,1,24.5,13.5,34.9,33.44285714285714,13.9,168.0,0,0,0,1,1,0.1811,1.041,51.64
ORD_50322,W_08e6fccb88fab6c5,ZONE_DEL_01,2026-08-31,38,4,3961.41,2910.08,1051.33,147.2,0.259,Delhi_NCR,Metro,E_Commerce,Bicycle,1.8,51,Full-Time,45.4,27,3961.41,4.44,1,1.2,1,76.6,23.5,34.4,31.24285714285714,13.1,145.57142857142858,0,0,0,1,1,0.2815,1.128,60.71
ORD_50323,W_08e6fccb88fab6c5,ZONE_DEL_01,2026-09-07,53,2,3961.41,4027.08,0.0,260.6,0.0,Delhi_NCR,Metro,E_Commerce,Bicycle,1.8,51,Full-Time,45.4,27,3961.41,4.44,1,1.2,1,19.1,8.7,34.4,32.471428571428575,14.1,142.0,0,0,0,0,1,0.1495,1.032,49.82
ORD_50324,W_08e6fccb88fab6c5,ZONE_DEL_01,2026-09-14,53,2,3961.41,4016.62,0.0,233.9,0.0,Delhi_NCR,Metro,E_Commerce,Bicycle,1.8,51,Full-Time,45.4,27,3961.41,4.44,1,1.2,1,7.6,3.7,35.0,33.05,14.4,149.0,0,0,0,0,1,0.1288,1.013,48.03
ORD_50325,W_0e34004535fe526f,ZONE_BLR_01,2026-06-22,61,3,4450.23,4631.29,0.0,310.2,0.0,Bangalore,Metro,Q_Commerce,Bike,1.2,41,Full-Time,40.7,26,4450.23,4.47,1,1.05,1,16.3,5.3,30.1,29.475,20.2,135.25,0,0,0,1,1,0.1381,1.027,42.95
ORD_50326,W_0e34004535fe526f,ZONE_BLR_01,2026-06-29,48,4,4450.23,3625.87,824.36,226.3,0.15,Bangalore,Metro,Q_Commerce,Bike,1.2,41,Full-Time,40.7,26,4450.23,4.47,1,1.05,1,20.1,8.4,29.2,27.985714285714288,29.9,153.85714285714286,1,0,1,0,1,0.244,1.034,47.27
ORD_50327,W_0e34004535fe526f,ZONE_BLR_01,2026-07-06,60,3,4450.23,4564.31,0.0,338.6,0.0,Bangalore,Metro,Q_Commerce,Bike,1.2,41,Full-Time,40.7,26,4450.23,4.47,1,1.05,1,8.399999999999999,3.3,31.8,29.77142857142857,29.7,172.71428571428572,0,0,0,0,1,0.1484,1.014,42.79
ORD_50328,W_0e34004535fe526f,ZONE_BLR_01,2026-07-13,59,2,4450.23,4447.83,2.4,349.0,0.0,Bangalore,Metro,Q_Commerce,Bike,1.2,41,Full-Time,40.7,26,4450.23,4.47,1,1.05,1,16.8,9.8,32.1,29.785714285714285,20.5,124.57142857142856,0,0,0,0,1,0.1312,1.028,42.74
ORD_50329,W_0e34004535fe526f,ZONE_BLR_01,2026-07-20,49,4,4450.23,3694.81,755.42,225.8,0.15,Bangalore,Metro,Q_Commerce,Bike,1.2,41,Full-Time,40.7,26,4450.23,4.47,1,1.05,1,33.4,8.9,29.5,28.414285714285715,21.1,162.85714285714286,1,0,1,0,1,0.2806,1.056,49.7
ORD_50330,W_0e34004535fe526f,ZONE_BLR_01,2026-07-27,61,3,4450.23,4627.61,0.0,361.1,0.0,Bangalore,Metro,Q_Commerce,Bike,1.2,41,Full-Time,40.7,26,4450.23,4.47,1,1.05,1,28.8,17.0,29.7,28.685714285714287,25.0,169.42857142857142,0,0,0,0,1,0.1919,1.048,45.9
ORD_50331,W_0e34004535fe526f,ZONE_BLR_01,2026-08-03,42,5,4450.23,3211.18,1239.05,157.1,0.303,Bangalore,Metro,Q_Commerce,Bike,1.2,41,Full-Time,40.7,26,4450.23,4.47,1,1.05,1,76.3,18.5,28.3,27.285714285714285,21.1,143.0,0,0,0,0,1,0.2789,1.127,52.97
ORD_50332,W_0e34004535fe526f,ZONE_BLR_01,2026-08-10,61,3,4450.23,4612.66,0.0,266.3,0.0,Bangalore,Metro,Q_Commerce,Bike,1.2,41,Full-Time,40.7,26,4450.23,4.47,1,1.05,1,19.9,5.6,30.7,29.17142857142857,21.8,129.0,0,0,0,1,1,0.1415,1.033,43.33
ORD_50333,W_0e34004535fe526f,ZONE_BLR_01,2026-08-17,48,4,4450.23,3661.02,789.21,199.0,0.15,Bangalore,Metro,Q_Commerce,Bike,1.2,41,Full-Time,40.7,26,4450.23,4.47,1,1.05,1,31.4,9.8,29.9,28.4,22.2,146.57142857142858,1,0,1,0,1,0.2639,1.052,48.86
ORD_50334,W_0e34004535fe526f,ZONE_BLR_01,2026-08-24,58,2,4450.23,4413.72,36.51,242.3,0.0,Bangalore,Metro,Q_Commerce,Bike,1.2,41,Full-Time,40.7,26,4450.23,4.47,1,1.05,1,35.7,18.2,28.8,28.014285714285712,22.3,167.14285714285714,0,0,0,1,1,0.2057,1.06,46.97
ORD_50335,W_0e34004535fe526f,ZONE_BLR_01,2026-08-31,58,2,4450.23,4370.38,79.85,224.1,0.0,Bangalore,Metro,Q_Commerce,Bike,1.2,41,Full-Time,40.7,26,4450.23,4.47,1,1.05,1,13.2,3.6,30.8,29.542857142857144,19.3,142.71428571428572,1,0,1,1,1,0.2201,1.022,45.83
ORD_50336,W_0e34004535fe526f,ZONE_BLR_01,2026-09-07,58,2,4450.23,4359.52,90.71,292.6,0.0,Bangalore,Metro,Q_Commerce,Bike,1.2,41,Full-Time,40.7,26,4450.23,4.47,1,1.05,1,8.5,5.1,31.0,30.62857142857143,14.9,128.28571428571428,0,0,0,0,1,0.1153,1.014,41.56
ORD_50337,W_0e34004535fe526f,ZONE_BLR_01,2026-09-14,58,2,4450.23,4424.35,25.88,257.3,0.0,Bangalore,Metro,Q_Commerce,Bike,1.2,41,Full-Time,40.7,26,4450.23,4.47,1,1.05,1,33.1,9.6,30.8,30.425,13.6,137.5,0,0,0,0,1,0.1776,1.055,45.66
ORD_50338,W_1506ca04b01f071b,ZONE_BLR_01,2026-06-22,72,3,5321.87,5453.03,0.0,425.7,0.0,Bangalore,Metro,Food_Delivery,Bike,1.2,208,Full-Time,50.3,27,5321.87,5.0,1,1.05,1,16.3,5.3,30.1,29.475,20.2,135.25,0,0,0,1,1,0.1381,1.027,42.95
ORD_50339,W_1506ca04b01f071b,ZONE_BLR_01,2026-06-29,61,5,5321.87,4639.75,682.12,268.2,0.15,Bangalore,Metro,Food_Delivery,Bike,1.2,208,Full-Time,50.3,27,5321.87,5.0,1,1.05,1,20.1,8.4,29.2,27.985714285714288,29.9,153.85714285714286,1,0,1,0,1,0.244,1.034,47.27
ORD_50340,W_1506ca04b01f071b,ZONE_BLR_01,2026-07-06,72,3,5321.87,5451.96,0.0,281.5,0.0,Bangalore,Metro,Food_Delivery,Bike,1.2,208,Full-Time,50.3,27,5321.87,5.0,1,1.05,1,8.399999999999999,3.3,31.8,29.77142857142857,29.7,172.71428571428572,0,0,0,0,1,0.1484,1.014,42.79
ORD_50341,W_1506ca04b01f071b,ZONE_BLR_01,2026-07-13,68,3,5321.87,5125.13,196.74,301.5,0.0,Bangalore,Metro,Food_Delivery,Bike,1.2,208,Full-Time,50.3,27,5321.87,5.0,1,1.05,1,16.8,9.8,32.1,29.785714285714285,20.5,124.57142857142856,0,0,0,0,1,0.1312,1.028,42.74
ORD_50342,W_1506ca04b01f071b,ZONE_BLR_01,2026-07-20,62,5,5321.87,4662.78,659.09,258.2,0.15,Bangalore,Metro,Food_Delivery,Bike,1.2,208,Full-Time,50.3,27,5321.87,5.0,1,1.05,1,33.4,8.9,29.5,28.414285714285715,21.1,162.85714285714286,1,0,1,0,1,0.2806,1.056,49.7
ORD_50343,W_1506ca04b01f071b,ZONE_BLR_01,2026-07-27,67,3,5321.87,5089.44,232.43,258.3,0.0,Bangalore,Metro,Food_Delivery,Bike,1.2,208,Full-Time,50.3,27,5321.87,5.0,1,1.05,1,28.8,17.0,29.7,28.685714285714287,25.0,169.42857142857142,0,0,0,0,1,0.1919,1.048,45.9
ORD_50344,W_1506ca04b01f071b,ZONE_BLR_01,2026-08-03,47,7,5321.87,3588.69,1733.18,196.6,0.335,Bangalore,Metro,Food_Delivery,Bike,1.2,208,Full-Time,50.3,27,5321.87,5.0,1,1.05,1,76.3,18.5,28.3,27.285714285714285,21.1,143.0,0,0,0,0,1,0.2789,1.127,52.97
ORD_50345,W_1506ca04b01f071b,ZONE_BLR_01,2026-08-10,71,3,5321.87,5351.3,0.0,349.6,0.0,Bangalore,Metro,Food_Delivery,Bike,1.2,208,Full-Time,50.3,27,5321.87,5.0,1,1.05,1,19.9,5.6,30.7,29.17142857142857,21.8,129.0,0,0,0,1,1,0.1415,1.033,43.33
ORD_50346,W_1506ca04b01f071b,ZONE_BLR_01,2026-08-17,61,5,5321.87,4593.9,727.97,251.9,0.15,Bangalore,Metro,Food_Delivery,Bike,1.2,208,Full-Time,50.3,27,5321.87,5.0,1,1.05,1,31.4,9.8,29.9,28.4,22.2,146.57142857142858,1,0,1,0,1,0.2639,1.052,48.86
ORD_50347,W_1506ca04b01f071b,ZONE_BLR_01,2026-08-24,73,3,5321.87,5515.8,0.0,316.5,0.0,Bangalore,Metro,Food_Delivery,Bike,1.2,208,Full-Time,50.3,27,5321.87,5.0,1,1.05,1,35.7,18.2,28.8,28.014285714285712,22.3,167.14285714285714,0,0,0,1,1,0.2057,1.06,46.97
ORD_50348,W_1506ca04b01f071b,ZONE_BLR_01,2026-08-31,72,3,5321.87,5425.18,0.0,255.1,0.0,Bangalore,Metro,Food_Delivery,Bike,1.2,208,Full-Time,50.3,27,5321.87,5.0,1,1.05,1,13.2,3.6,30.8,29.542857142857144,19.3,142.71428571428572,1,0,1,1,1,0.2201,1.022,45.83
ORD_50349,W_1506ca04b01f071b,ZONE_BLR_01,2026-09-07,70,3,5321.87,5254.1,67.77,311.5,0.0,Bangalore,Metro,Food_Delivery,Bike,1.2,208,Full-Time,50.3,27,5321.87,5.0,1,1.05,1,8.5,5.1,31.0,30.62857142857143,14.9,128.28571428571428,0,0,0,0,1,0.1153,1.014,41.56
ORD_50350,W_1506ca04b01f071b,ZONE_BLR_01,2026-09-14,71,3,5321.87,5345.01,0.0,262.4,0.0,Bangalore,Metro,Food_Delivery,Bike,1.2,208,Full-Time,50.3,27,5321.87,5.0,1,1.05,1,33.1,9.6,30.8,30.425,13.6,137.5,0,0,0,0,1,0.1776,1.055,45.66
ORD_50351,W_ebc11507125ea7ab,ZONE_BOM_01,2026-06-22,43,2,3155.52,3247.07,0.0,175.8,0.0,Mumbai,Metro,Food_Delivery,Scooter,1.0,33,Part-Time,28.2,15,3155.52,4.57,1,1.0,0,24.8,11.5,31.1,30.425,15.3,184.0,0,0,0,1,1,0.1938,1.041,43.5
ORD_50352,W_ebc11507125ea7ab,ZONE_BOM_01,2026-06-29,6,1,3155.52,487.68,2667.84,30.1,0.85,Mumbai,Metro,Food_Delivery,Scooter,1.0,33,Part-Time,28.2,15,3155.52,4.57,1,1.0,0,493.0,136.9,28.6,27.642857142857142,30.3,147.0,0,0,6,0,1,1.0,1.822,79.0
ORD_50353,W_ebc11507125ea7ab,ZONE_BOM_01,2026-07-06,8,2,3155.52,647.17,2508.35,35.7,0.798,Mumbai,Metro,Food_Delivery,Scooter,1.0,33,Part-Time,28.2,15,3155.52,4.57,1,1.0,0,235.5,131.8,30.2,29.142857142857142,34.6,143.85714285714286,0,0,2,0,1,0.8044,1.392,79.0
ORD_50354,W_ebc11507125ea7ab,ZONE_BOM_01,2026-07-13,23,4,3155.52,1788.52,1367.0,116.0,0.421,Mumbai,Metro,Food_Delivery,Scooter,1.0,33,Part-Time,28.2,15,3155.52,4.57,1,1.0,0,92.5,33.1,30.6,29.82857142857143,21.8,156.42857142857142,1,0,1,0,1,0.4088,1.154,56.9
ORD_50355,W_ebc11507125ea7ab,ZONE_BOM_01,2026-07-20,6,1,3155.52,467.6,2687.92,25.9,0.85,Mumbai,Metro,Food_Delivery,Scooter,1.0,33,Part-Time,28.2,15,3155.52,4.57,1,1.0,0,354.8,107.0,29.6,28.74285714285714,34.0,158.42857142857142,0,0,4,0,1,1.0,1.591,79.0
ORD_50356,W_ebc11507125ea7ab,ZONE_BOM_01,2026-07-27,24,4,3155.52,1817.19,1338.33,144.3,0.442,Mumbai,Metro,Food_Delivery,Scooter,1.0,33,Part-Time,28.2,15,3155.52,4.57,1,1.0,0,120.9,42.9,29.6,28.957142857142856,25.3,151.42857142857142,0,0,0,0,1,0.3856,1.202,58.29
ORD_50357,W_ebc11507125ea7ab,ZONE_BOM_01,2026-08-03,26,4,3155.52,1998.39,1157.13,154.4,0.377,Mumbai,Metro,Food_Delivery,Scooter,1.0,33,Part-Time,28.2,15,3155.52,4.57,1,1.0,0,76.8,18.7,29.7,29.285714285714285,21.2,139.0,0,0,0,0,1,0.277,1.128,50.42
ORD_50358,W_ebc11507125ea7ab,ZONE_BOM_01,2026-08-10,33,3,3155.52,2549.8,605.72,178.7,0.17,Mumbai,Metro,Food_Delivery,Scooter,1.0,33,Part-Time,28.2,15,3155.52,4.57,1,1.0,0,96.6,30.6,29.7,28.61428571428572,19.0,142.57142857142858,0,0,0,1,1,0.3243,1.161,53.81
ORD_50359,W_ebc11507125ea7ab,ZONE_BOM_01,2026-08-17,19,4,3155.52,1426.36,1729.16,87.8,0.564,Mumbai,Metro,Food_Delivery,Scooter,1.0,33,Part-Time,28.2,15,3155.52,4.57,1,1.0,0,61.0,16.7,29.7,29.228571428571428,20.6,146.28571428571428,1,0,1,0,1,0.3303,1.102,51.31
ORD_50360,W_ebc11507125ea7ab,ZONE_BOM_01,2026-08-24,40,2,3155.52,3025.94,129.58,187.3,0.0,Mumbai,Metro,Food_Delivery,Scooter,1.0,33,Part-Time,28.2,15,3155.52,4.57,1,1.0,0,36.4,7.6,29.6,29.25714285714286,21.1,134.0,1,0,1,1,1,0.2657,1.061,47.0
ORD_50361,W_ebc11507125ea7ab,ZONE_BOM_01,2026-08-31,41,2,3155.52,3089.63,65.89,229.0,0.0,Mumbai,Metro,Food_Delivery,Scooter,1.0,33,Part-Time,28.2,15,3155.52,4.57,1,1.0,0,61.0,16.1,29.6,29.042857142857144,18.4,158.28571428571428,0,0,0,1,1,0.256,1.102,48.44
ORD_50362,W_ebc11507125ea7ab,ZONE_BOM_01,2026-09-07,40,2,3155.52,3021.58,133.94,229.4,0.0,Mumbai,Metro,Food_Delivery,Scooter,1.0,33,Part-Time,28.2,15,3155.52,4.57,1,1.0,0,52.9,25.5,30.0,29.071428571428573,15.3,169.57142857142858,0,0,0,0,1,0.2462,1.088,47.46
ORD_50363,W_ebc11507125ea7ab,ZONE_BOM_01,2026-09-14,41,2,3155.52,3132.7,22.82,209.5,0.0,Mumbai,Metro,Food_Delivery,Scooter,1.0,33,Part-Time,28.2,15,3155.52,4.57,1,1.0,0,23.3,10.3,30.0,29.625,20.1,162.0,0,0,0,0,1,0.1739,1.039,42.69
ORD_50364,W_aa3cde79f1b0b184,ZONE_HYD_01,2026-06-22,37,1,2934.89,2814.46,120.43,163.2,0.0,Hyderabad,Metro,Food_Delivery,Bike,1.2,208,Part-Time,31.1,17,2934.89,4.41,1,1.05,0,21.8,14.6,32.6,30.65,17.3,156.25,1,0,1,1,1,0.2496,1.036,47.58
ORD_50365,W_aa3cde79f1b0b184,ZONE_HYD_01,2026-06-29,37,1,2934.89,2814.47,120.42,225.6,0.0,Hyderabad,Metro,Food_Delivery,Bike,1.2,208,Part-Time,31.1,17,2934.89,4.41,1,1.05,0,35.9,10.7,29.8,28.357142857142858,25.4,132.14285714285714,0,0,0,0,1,0.1799,1.06,45.96
ORD_50366,W_aa3cde79f1b0b184,ZONE_HYD_01,2026-07-06,40,2,2934.89,3025.07,0.0,189.6,0.0,Hyderabad,Metro,Food_Delivery,Bike,1.2,208,Part-Time,31.1,17,2934.89,4.41,1,1.05,0,6.2,2.2,33.3,32.27142857142857,25.7,165.28571428571428,0,0,0,0,1,0.1379,1.01,42.24
ORD_50367,W_aa3cde79f1b0b184,ZONE_HYD_01,2026-07-13,32,3,2934.89,2425.7,509.19,192.7,0.15,Hyderabad,Metro,Food_Delivery,Bike,1.2,208,Part-Time,31.1,17,2934.89,4.41,1,1.05,0,26.8,13.6,33.9,31.52857142857143,19.0,155.14285714285714,0,1,1,0,1,0.26,1.045,48.39
ORD_50368,W_aa3cde79f1b0b184,ZONE_HYD_01,2026-07-20,38,1,2934.89,2889.28,45.61,149.5,0.0,Hyderabad,Metro,Food_Delivery,Bike,1.2,208,Part-Time,31.1,17,2934.89,4.41,1,1.05,0,38.8,13.9,30.0,28.61428571428572,25.3,132.85714285714286,0,0,0,0,1,0.1869,1.065,46.45
ORD_50369,W_aa3cde79f1b0b184,ZONE_HYD_01,2026-07-27,29,3,2934.89,2202.7,732.19,101.8,0.281,Hyderabad,Metro,Food_Delivery,Bike,1.2,208,Part-Time,31.1,17,2934.89,4.41,1,1.05,0,70.5,24.9,30.6,28.585714285714285,24.3,137.0,0,0,0,0,1,0.2614,1.118,51.83
ORD_50370,W_aa3cde79f1b0b184,ZONE_HYD_01,2026-08-03,38,1,2934.89,2858.03,76.86,229.3,0.0,Hyderabad,Metro,Food_Delivery,Bike,1.2,208,Part-Time,31.1,17,2934.89,4.41,1,1.05,0,20.5,9.0,30.6,29.442857142857143,20.0,136.28571428571428,0,0,0,0,1,0.1483,1.034,43.63
ORD_50371,W_aa3cde79f1b0b184,ZONE_HYD_01,2026-08-10,37,1,2934.89,2838.36,96.53,140.8,0.0,Hyderabad,Metro,Food_Delivery,Bike,1.2,208,Part-Time,31.1,17,2934.89,4.41,1,1.05,0,12.6,3.6,30.8,29.82857142857143,19.8,137.42857142857142,0,0,0,1,1,0.1314,1.021,42.45
ORD_50372,W_aa3cde79f1b0b184,ZONE_HYD_01,2026-08-17,31,3,2934.89,2334.84,600.05,180.6,0.21,Hyderabad,Metro,Food_Delivery,Bike,1.2,208,Part-Time,31.1,17,2934.89,4.41,1,1.05,0,18.2,11.0,31.5,30.228571428571428,19.4,148.85714285714286,0,1,1,0,1,0.2359,1.03,46.78
ORD_50373,W_aa3cde79f1b0b184,ZONE_HYD_01,2026-08-24,39,1,2934.89,2928.17,6.72,241.2,0.0,Hyderabad,Metro,Food_Delivery,Bike,1.2,208,Part-Time,31.1,17,2934.89,4.41,1,1.05,0,10.4,3.2,30.4,29.17142857142857,21.5,140.14285714285714,0,0,0,1,1,0.1285,1.017,42.18
ORD_50374,W_aa3cde79f1b0b184,ZONE_HYD_01,2026-08-31,39,1,2934.89,2987.47,0.0,144.3,0.0,Hyderabad,Metro,Food_Delivery,Bike,1.2,208,Part-Time,31.1,17,2934.89,4.41,1,1.05,0,8.8,5.3,32.0,30.228571428571428,19.7,159.14285714285714,0,0,0,1,1,0.1392,1.015,42.49
ORD_50375,W_aa3cde79f1b0b184,ZONE_HYD_01,2026-09-07,34,3,2934.89,2617.6,317.29,156.4,0.15,Hyderabad,Metro,Food_Delivery,Bike,1.2,208,Part-Time,31.1,17,2934.89,4.41,1,1.05,0,26.3,11.7,32.2,31.057142857142857,15.3,156.57142857142858,1,0,1,0,1,0.2599,1.044,48.34
